,date,hour,Total Passengers,Amount of Trips,Total Distance,Average Distance,Total Fares,day_of_week,Temperature,Dew_Point,Humidity,Speed,Gust,Pressure,Precip_Rate,Precip_Accum,UV,Solar
8165,2022-11-19,14,7736.0,5154,19519.51,3.674606551204819,121590.95,5,40.03333333333333,15.950000000000001,37.083333333333336,0.0,0.0,30.13416666666667,0.0016666666666666668,0.05000000000000001,0.5,295.0
8166,2022-11-19,15,8388.0,5491,20427.55,3.5951337557198166,127640.33,5,39.84166666666667,15.424999999999999,36.583333333333336,0.0,0.0,30.12833333333333,0.0008333333333333334,0.050833333333333335,0.0,128.41666666666666
8167,2022-11-19,16,7919.0,5217,18623.03,3.448709259259259,120884.76,5,39.483333333333334,16.116666666666667,38.333333333333336,0.0,0.0,30.12,0.01,0.06,0.0,12.166666666666666
8168,2022-11-19,17,8249.0,5345,106871.2,18.782284710017574,129107.08,5,39.5,17.775000000000002,41.166666666666664,0.0,0.0,30.111666666666665,0.0,0.06,0.0,0.0
8169,2022-11-19,18,8499.0,5526,91444.49,15.572971730245232,125582.0,5,39.550000000000004,17.816666666666666,41.166666666666664,0.0,0.0,30.12,0.0,0.06,0.0,0.0
8170,2022-11-19,19,8501.0,5642,19116.8,3.1792449692333276,127815.42,5,39.625,18.125,41.583333333333336,0.0,0.0,30.110833333333332,0.0,0.06,0.0,0.0
8171,2022-11-19,20,7130.0,4689,16002.51,3.2879617834394903,104403.01,5,39.516666666666666,19.05,43.416666666666664,0.0,0.0,30.100833333333338,0.0,0.06,0.0,0.0
8172,2022-11-19,21,7290.0,4741,16044.8,3.257166057653268,102350.81,5,39.3,21.224999999999998,48.0,0.0,0.0,30.083333333333332,0.0,0.06,0.0,0.0
8173,2022-11-19,22,7906.0,5076,17918.23,3.427358454475899,110534.13,5,38.975,22.383333333333336,51.0,0.0,0.0,30.048333333333332,0.0,0.06,0.0,0.0
8174,2022-11-19,23,7327.0,4812,18624.68,3.5570435446906035,112308.61,5,38.5,24.125,56.083333333333336,0.0,0.0,30.017500000000002,0.0,0.06,0.0,0.0
8175,2022-11-20,0,5881.0,3906,14474.0,3.422558524473871,86344.11,6,38.86666666666667,25.583333333333332,58.666666666666664,0.0,0.0,29.989166666666666,0.0,0.0,0.0,0.0
8176,2022-11-20,1,4827.0,3192,10598.7,3.126460176991151,64679.17,6,39.30833333333333,25.599999999999998,57.666666666666664,0.0,0.0,29.985,0.0,0.0,0.0,0.0
8177,2022-11-20,2,3746.0,2489,8242.49,3.135218714340053,48959.07,6,38.65833333333333,20.525000000000002,48.0,0.0,0.0,29.993333333333336,0.0,0.0,0.0,0.0
8178,2022-11-20,3,2638.0,1713,6039.49,3.320225398570643,35460.21,6,38.21666666666667,15.833333333333334,39.666666666666664,0.0,0.0,29.992499999999996,0.0,0.0,0.0,0.0
8179,2022-11-20,4,1335.0,894,4354.28,4.336932270916335,23676.57,6,37.0,14.516666666666666,39.333333333333336,0.0,0.0,29.99,0.0,0.0,0.0,0.0
8180,2022-11-20,5,564.0,410,3235.71,6.943583690987125,15448.44,6,36.175000000000004,12.366666666666667,37.0,0.0,0.0,30.007500000000004,0.0,0.0,0.0,0.0
8181,2022-11-20,6,922.0,656,5095.65,6.9234374999999995,23388.75,6,35.925000000000004,12.166666666666666,37.083333333333336,0.0,0.0,30.02416666666667,0.0,0.0,0.0,1.75
8182,2022-11-20,7,1603.0,1144,6433.71,5.339178423236515,31405.31,6,35.108333333333334,11.441666666666668,37.0,0.0,0.0,30.051666666666666,0.0,0.0,0.0,96.66666666666667
8183,2022-11-20,8,2414.0,1680,8184.84,4.669047347404449,42199.93,6,34.1,11.041666666666666,37.916666666666664,0.0,0.0,30.089166666666667,0.0,0.0,0.16666666666666666,269.0
8184,2022-11-20,9,3920.0,2715,14064.14,4.919251486533753,59267.67,6,33.824999999999996,11.025,38.166666666666664,0.0,0.0,30.1125,0.0,0.0,1.0,404.0833333333333
8185,2022-11-20,10,6049.0,4055,14682.88,3.425776948203453,85873.91,6,34.53333333333333,9.508333333333333,34.833333333333336,0.0,0.0,30.120833333333334,0.0,0.0,1.0,489.4166666666667
8186,2022-11-20,11,6929.0,4598,16744.01,3.4171448979591834,101753.7,6,35.208333333333336,8.091666666666667,31.833333333333332,0.0,0.0,30.114166666666666,0.0,0.0,1.0,527.3333333333334
8187,2022-11-20,12,7069.0,4800,17402.23,3.4405357848952156,105850.8,6,35.55833333333333,6.441666666666666,29.083333333333332,0.0,0.0,30.11,0.0,0.0,1.0,503.3333333333333
8188,2022-11-20,13,7243.0,4860,18646.35,3.673433806146572,113116.5,6,35.666666666666664,5.908333333333334,28.166666666666668,0.0,0.0,30.115,0.0,0.0,1.0,423.4166666666667
8189,2022-11-20,14,7424.0,5003,20833.81,3.958542656279689,123204.04,6,35.46666666666666,5.541666666666667,28.083333333333332,0.0,0.0,30.133333333333336,0.0,0.0,0.5833333333333334,301.25
8190,2022-11-20,15,7478.0,5055,65420.05,12.439636813082336,123688.02,6,35.541666666666664,4.358333333333333,26.416666666666668,0.0,0.0,30.155,0.0,0.0,0.0,133.83333333333334
8191,2022-11-20,16,7298.0,4809,20751.51,4.101088932806324,123243.63,6,34.60833333333333,4.433333333333334,27.583333333333332,0.0,0.0,30.19333333333333,0.0,0.0,0.0,11.916666666666666
8192,2022-11-20,17,7001.0,4705,19815.9,3.962387522495501,117537.52,6,34.074999999999996,5.541666666666667,29.666666666666668,0.0,0.0,30.228333333333335,0.0,0.0,0.0,0.0
8193,2022-11-20,18,6887.0,4625,17629.86,3.6267969553589796,104916.35,6,33.43333333333333,6.0,30.833333333333332,0.0,0.0,30.260833333333334,0.0,0.0,0.0,0.0
8194,2022-11-20,19,6390.0,4319,17020.63,3.800096003572226,95993.69,6,32.916666666666664,6.233333333333333,32.0,0.0,0.0,30.290833333333335,0.0,0.0,0.0,0.0
8195,2022-11-20,20,5390.0,3630,14076.51,3.769820567755758,78909.74,6,32.25833333333333,6.766666666666667,33.666666666666664,0.0,0.0,30.311666666666667,0.0,0.0,0.0,0.0
8196,2022-11-20,21,4843.0,3292,13450.23,3.9547868274037046,73118.32,6,31.658333333333335,7.366666666666667,35.25,0.0,0.0,30.329166666666666,0.0,0.0,0.0,0.0
8197,2022-11-20,22,3895.0,2669,14325.27,5.180929475587703,70255.87,6,31.474999999999998,8.208333333333334,37.083333333333336,0.0,0.0,30.3475,0.0,0.0,0.0,0.0
8198,2022-11-20,23,2601.0,1841,10583.3,5.593710359408034,49943.1,6,30.849999999999998,9.275,39.75,0.0,0.0,30.367500000000003,0.0,0.0,0.0,0.0
8199,2022-11-21,0,1955.0,1426,9159.67,6.143306505700872,41772.02,0,30.488888888888887,10.144444444444444,42.111111111111114,0.0,0.0,30.374444444444446,0.0,0.0,0.0,0.0
8200,2022-11-21,1,1082.0,789,5157.24,6.343468634686347,23584.22,0,30.349999999999998,11.266666666666666,44.416666666666664,0.0,0.0,30.3925,0.0,0.0,0.0,0.0
8201,2022-11-21,2,454.0,345,1617.14,4.430520547945206,8328.710000000001,0,30.125,11.700000000000001,45.75,0.0,0.0,30.406666666666666,0.0,0.0,0.0,0.0
8202,2022-11-21,3,330.0,254,1318.51,4.82970695970696,7187.35,0,30.375,12.683333333333332,47.333333333333336,0.0,0.0,30.42916666666667,0.0,0.0,0.0,0.0
8203,2022-11-21,4,431.0,327,2291.5,6.127005347593583,11641.17,0,29.733333333333334,12.75,48.666666666666664,0.0,0.0,30.449166666666667,0.0,0.0,0.0,0.0
8204,2022-11-21,5,887.0,650,3864.24,5.389456066945606,20515.59,0,29.433333333333334,12.691666666666668,49.0,0.0,0.0,30.464166666666667,0.0,0.0,0.0,0.0
8205,2022-11-21,6,2445.0,1931,26006.469999999998,12.551385135135133,47195.4,0,29.566666666666666,12.891666666666666,49.333333333333336,0.0,0.0,30.486666666666665,0.0,0.0,0.0,2.1666666666666665
8206,2022-11-21,7,4688.0,3721,21371.54,5.352251440020035,83166.03,0,29.883333333333336,12.883333333333333,48.666666666666664,0.0,0.0,30.505,0.0,0.0,0.0,86.58333333333333
8207,2022-11-21,8,5920.0,4643,15150.0,3.040337146297411,102219.73,0,31.191666666666666,13.108333333333334,46.5,0.0,0.0,30.511666666666667,0.0,0.0,0.25,252.91666666666666
8208,2022-11-21,9,6868.0,5258,17866.57,3.254384335154827,115460.99,0,32.68333333333333,13.166666666666666,44.0,0.0,0.0,30.503333333333334,0.0,0.0,1.0,381.0
8209,2022-11-21,10,7459.0,5579,17459.28,3.0363965217391304,115788.13,0,34.13333333333333,14.091666666666667,43.333333333333336,0.0,0.0,30.488333333333333,0.0,0.0,1.0,462.8333333333333
8210,2022-11-21,11,7929.0,5874,18343.85,3.0305385759127703,124636.96,0,35.86666666666667,13.549999999999999,39.416666666666664,0.0,0.0,30.454166666666666,0.0,0.0,1.75,497.1666666666667
8211,2022-11-21,12,8380.0,6140,19429.56,3.0626670870113495,130606.11,0,37.725,12.4,35.0,0.0,0.0,30.415000000000003,0.008333333333333333,0.008333333333333333,1.0833333333333333,477.6666666666667
8212,2022-11-21,13,8696.0,6325,21310.47,3.2750069156293224,137604.54,0,38.84166666666667,12.025,32.916666666666664,0.0,0.0,30.371666666666666,0.0075,0.015,1.0,405.1666666666667
8213,2022-11-21,14,9432.0,6897,24755.96,3.4706238609280806,158596.67,0,40.675000000000004,11.916666666666666,30.583333333333332,0.0,0.0,30.338333333333335,0.008333333333333333,0.022500000000000003,0.5833333333333334,287.4166666666667
8214,2022-11-21,15,9849.0,7101,25393.27,3.425505193578848,164796.71,0,41.24166666666667,11.283333333333333,28.916666666666668,0.0,0.0,30.313333333333333,0.008333333333333333,0.03,0.0,127.25
8215,2022-11-21,16,9645.0,7112,25642.21,3.445607363611932,176229.38,0,41.49166666666667,11.924999999999999,29.333333333333332,0.0,0.0,30.285833333333333,0.0,0.03,0.0,10.833333333333334
8216,2022-11-21,17,10109.0,7421,25001.72,3.1971508951406653,176080.08,0,41.791666666666664,12.308333333333332,29.5,0.0,0.0,30.275833333333335,0.0,0.03,0.0,0.0
8217,2022-11-21,18,10179.0,7554,23415.48,2.960237673830594,162808.84,0,41.875,12.85,30.333333333333332,0.0,0.0,30.272499999999997,0.0,0.03,0.0,0.0
8218,2022-11-21,19,9261.0,6696,21668.98,3.10844642088653,140954.14,0,40.733333333333334,15.366666666666667,35.333333333333336,0.0,0.0,30.27,0.0,0.03,0.0,0.0
8219,2022-11-21,20,7700.0,5485,16935.67,2.9964030431705586,106385.53,0,40.55833333333333,18.433333333333334,40.5,0.0,0.0,30.27416666666667,0.0,0.03,0.0,0.0
8220,2022-11-21,21,7416.0,5237,19020.68,3.5210440577563866,108809.07,0,40.90833333333333,22.666666666666668,48.0,0.0,0.0,30.27333333333333,0.0,0.03,0.0,0.0
8221,2022-11-21,22,6152.0,4383,24237.850000000002,5.365917644454284,98466.64,0,41.141666666666666,25.55,53.583333333333336,0.0,0.0,30.286666666666665,0.0075,0.0375,0.0,0.0
8222,2022-11-21,23,4097.0,2941,13815.71,4.543146991121342,71192.01,0,40.449999999999996,26.75,57.833333333333336,0.0,0.0,30.290000000000003,0.012499999999999999,0.04916666666666667,0.0,0.0
8223,2022-11-22,0,2009.0,1437,7079.89,4.72307538358906,35341.68,1,40.1,27.458333333333332,60.5,0.0,0.0,30.290833333333335,0.004166666666666667,0.0025,0.0,0.0
8224,2022-11-22,1,974.0,724,3551.96,4.74860962566845,17190.6,1,39.90833333333333,27.25,60.25,0.0,0.0,30.301666666666666,0.008333333333333333,0.01,0.0,0.0
8225,2022-11-22,2,551.0,403,1656.01,3.9335154394299288,8719.61,1,39.49166666666667,26.525000000000002,59.5,0.0,0.0,30.320000000000004,0.0,0.01,0.0,0.0
8226,2022-11-22,3,292.0,213,1353.28,5.710042194092827,6625.24,1,39.9,24.25,53.166666666666664,0.0,0.0,30.328333333333333,0.0,0.01,0.0,0.0
8227,2022-11-22,4,353.0,279,2889.36,7.314835443037975,14341.17,1,40.35,23.358333333333334,50.333333333333336,0.0,0.0,30.331666666666663,0.0,0.01,0.0,0.0
8228,2022-11-22,5,874.0,674,4258.62,5.4249936305732485,22068.3,1,40.13333333333333,23.125,50.166666666666664,0.0,0.0,30.344166666666666,0.0,0.01,0.0,0.0
8229,2022-11-22,6,2266.0,1839,9176.43,4.536050420168068,47705.9,1,40.5,23.183333333333334,49.666666666666664,0.0,0.0,30.361666666666665,0.0,0.01,0.0,1.9166666666666667
8230,2022-11-22,7,4814.0,3823,14495.37,3.5606411201179076,85748.4,1,41.50833333333333,21.59166666666667,44.75,0.0,0.0,30.372500000000002,0.0,0.01,0.0,80.33333333333333
8231,2022-11-22,8,6165.0,4930,15921.71,3.0524750766871165,105658.22,1,42.9,21.474999999999998,42.083333333333336,0.0,0.0,30.3875,0.0008333333333333334,0.010833333333333334,0.25,244.0
8232,2022-11-22,9,7264.0,5605,17732.35,3.0368813152937144,119232.18000000001,1,43.99166666666667,22.608333333333334,42.416666666666664,0.0,0.0,30.3925,0.01,0.02,1.0,370.0
8233,2022-11-22,10,7951.0,5974,18655.57,3.0231032247609786,125075.68000000001,1,45.416666666666664,23.025000000000002,41.0,0.0,0.0,30.379166666666666,0.0,0.02,1.0,452.1666666666667
8234,2022-11-22,11,8084.0,6043,18041.22,2.887981431086922,126064.97,1,47.458333333333336,23.45,38.5,0.0,0.0,30.349166666666665,0.005833333333333334,0.025833333333333333,1.0,483.5833333333333
8235,2022-11-22,12,8905.0,6626,21511.99,3.148710480093677,144283.21,1,48.43333333333334,23.8,37.833333333333336,0.0,0.0,30.315833333333334,0.005,0.03,1.0,462.3333333333333
8236,2022-11-22,13,9424.0,6982,23995.58,3.329020532741399,157352.16,1,49.208333333333336,24.108333333333334,37.25,0.0,0.0,30.28333333333333,0.0,0.03,1.0,390.3333333333333
8237,2022-11-22,14,10104.0,7506,27901.84,3.559362163541268,180660.49,1,50.65,23.833333333333332,34.833333333333336,0.0,0.0,30.262500000000003,0.0,0.03,0.5833333333333334,272.3333333333333
8238,2022-11-22,15,10549.0,7601,149406.5,18.67814726840855,184268.69,1,51.06666666666666,24.349999999999998,35.0,0.0,0.0,30.254166666666666,0.0,0.03,0.0,117.08333333333333
8239,2022-11-22,16,9958.0,7161,27157.37,3.5998634676564154,190486.52,1,49.71666666666667,27.008333333333336,41.583333333333336,0.0,0.0,30.2525,0.0,0.03,0.0,10.416666666666666
8240,2022-11-22,17,10068.0,7371,261949.33,33.56603408508457,184453.7,1,47.11666666666667,30.683333333333334,52.666666666666664,0.0,0.0,30.249166666666667,0.0,0.03,0.0,0.0
8241,2022-11-22,18,10175.0,7471,22977.62,2.9067197975964576,172395.25,1,48.06666666666666,30.3,50.25,0.0,0.0,30.246666666666666,0.0,0.03,0.0,0.0
8242,2022-11-22,19,9464.0,6802,23041.12,3.2511810356991675,153166.67,1,49.224999999999994,25.383333333333336,39.083333333333336,0.0,0.0,30.234166666666667,0.0,0.03,0.0,0.0
8243,2022-11-22,20,8057.0,5753,19183.28,3.2192112770599093,120299.58,1,48.69166666666666,24.008333333333336,37.75,0.0,0.0,30.223333333333333,0.0,0.03,0.0,0.0
8244,2022-11-22,21,8160.0,5678,19662.84,3.3692323509252913,117614.48,1,48.35,24.833333333333332,39.5,0.0,0.0,30.21166666666667,0.0,0.03,0.0,0.0
8245,2022-11-22,22,7166.0,4986,18358.06,3.5764776933567117,106158.74,1,47.375,24.90833333333333,41.166666666666664,0.0,0.0,30.203333333333333,0.0,0.03,0.0,0.0
8246,2022-11-22,23,5079.0,3645,14779.8,3.943383137673426,81993.33,1,46.6,25.65833333333333,43.583333333333336,0.0,0.0,30.1975,0.0,0.03,0.0,0.0
8247,2022-11-23,0,2998.0,2098,9069.02,4.163921028466484,48216.28,2,46.083333333333336,25.28333333333333,43.833333333333336,0.0,0.0,30.19,0.0,0.0,0.0,0.0
8248,2022-11-23,1,1526.0,1095,4221.94,3.7002103418054335,23459.19,2,46.00833333333333,23.75833333333333,41.083333333333336,0.0,0.0,30.179999999999996,0.0,0.0,0.0,0.0
8249,2022-11-23,2,764.0,576,2247.46,3.714809917355372,11959.62,2,45.14166666666667,23.05,41.333333333333336,0.0,0.0,30.171666666666667,0.0,0.0,0.0,0.0
8250,2022-11-23,3,477.0,358,1881.54,4.70385,10111.72,2,44.625,23.28333333333333,42.5,0.0,0.0,30.168333333333337,0.0,0.0,0.0,0.0
8251,2022-11-23,4,536.0,407,3951.22,7.197122040072859,19192.68,2,44.291666666666664,24.25,44.75,0.0,0.0,30.168333333333337,0.0,0.0,0.0,0.0
8252,2022-11-23,5,805.0,649,5017.99,6.593942181340341,23930.47,2,44.20000000000001,24.675,45.75,0.0,0.0,30.17,0.0,0.0,0.0,0.0
8253,2022-11-23,6,2062.0,1660,294921.55,162.22307480748074,45087.59,2,44.333333333333336,24.474999999999998,45.25,0.0,0.0,30.188333333333333,0.0,0.0,0.0,1.1666666666666667
8254,2022-11-23,7,3705.0,2929,12471.31,4.0347169200905855,69655.71,2,45.28333333333333,24.875,44.416666666666664,0.0,0.0,30.1975,0.0,0.0,0.0,72.83333333333333
8255,2022-11-23,8,5074.0,4010,13163.97,3.141758949880668,83410.92,2,47.80833333333334,22.916666666666668,37.416666666666664,0.0,0.0,30.209166666666665,0.0,0.0,0.25,235.08333333333334
8256,2022-11-23,9,6518.0,4870,16720.93,3.3176448412698414,106197.82,2,49.35,22.641666666666666,34.75,0.0,0.0,30.22,0.0,0.0,1.0,362.0833333333333
8257,2022-11-23,10,7648.0,5579,17802.71,3.0726113220573006,118906.35,2,50.51666666666667,24.84166666666667,36.583333333333336,0.0,0.0,30.22,0.0,0.0,1.0,442.4166666666667
8258,2022-11-23,11,8633.0,6148,18542.86,2.930287610619469,127788.19,2,52.36666666666667,26.675,36.666666666666664,0.0,0.0,30.213333333333335,0.0,0.0,1.0,478.5
8259,2022-11-23,12,8904.0,6389,20192.85,3.045678733031674,138307.51,2,53.86666666666667,26.991666666666664,35.25,0.0,0.0,30.190833333333334,0.0,0.0,1.0,458.9166666666667
8260,2022-11-23,13,9681.0,6827,24251.06,3.4031799045747966,157419.82,2,54.88333333333333,27.666666666666668,35.0,0.0,0.0,30.19,0.0,0.0,1.0,385.8333333333333
8261,2022-11-23,14,9946.0,6924,24871.01,3.437596406357982,162520.73,2,55.125,27.808333333333334,34.833333333333336,0.0,0.0,30.19,0.0,0.0,0.5833333333333334,268.6666666666667
8262,2022-11-23,15,10300.0,7186,24702.61,3.2757737700570217,166334.7,2,55.00833333333333,27.775000000000002,34.833333333333336,0.0,0.0,30.195833333333336,0.0,0.0,0.0,114.08333333333333
8263,2022-11-23,16,10137.0,7031,24621.44,3.3617476788640084,169292.61000000002,2,53.98333333333333,28.09166666666667,36.75,0.0,0.0,30.224166666666665,0.0,0.0,0.0,9.75
8264,2022-11-23,17,9691.0,6680,22786.01,3.28045061906133,154891.83,2,52.98333333333333,28.375,38.583333333333336,0.0,0.0,30.246666666666666,0.0,0.0,0.0,0.0
8265,2022-11-23,18,9781.0,6600,20081.42,2.9466500366837853,138917.4,2,52.208333333333336,28.400000000000002,39.75,0.0,0.0,30.271666666666665,0.0,0.0,0.0,0.0
8266,2022-11-23,19,9014.0,5903,20061.92,3.286145782145782,129028.22,2,51.21666666666667,28.741666666666664,41.666666666666664,0.0,0.0,30.285833333333333,0.0,0.0,0.0,0.0
8267,2022-11-23,20,7298.0,4768,16269.1,3.307399878023989,99962.62,2,49.28333333333333,28.71666666666667,44.75,0.0,0.0,30.316666666666666,0.0,0.0,0.0,0.0
8268,2022-11-23,21,7338.0,4767,16395.84,3.3549907918968693,99022.73,2,46.85833333333333,28.59166666666667,48.833333333333336,0.0,0.0,30.33583333333333,0.0,0.0,0.0,0.0
8269,2022-11-23,22,6740.0,4348,15198.26,3.4053909926058705,89842.0,2,45.958333333333336,29.958333333333332,53.416666666666664,0.0,0.0,30.34166666666667,0.0,0.0,0.0,0.0
8270,2022-11-23,23,5474.0,3646,14206.91,3.7844725625998934,79756.01,2,45.925000000000004,30.858333333333334,55.5,0.0,0.0,30.3625,0.0,0.0,0.0,0.0
8271,2022-11-24,0,3551.0,2453,9119.29,3.565007818608288,50490.16,3,44.99166666666667,31.15833333333333,58.166666666666664,0.0,0.0,30.37,0.0,0.0,0.0,0.0
8272,2022-11-24,1,2376.0,1606,5542.76,3.2933808674985148,32251.96,3,44.225,30.391666666666666,58.0,0.0,0.0,30.37,0.0,0.0,0.0,0.0
8273,2022-11-24,2,1639.0,1110,4309.9,3.6066108786610878,24109.34,3,43.949999999999996,30.041666666666668,58.0,0.0,0.0,30.379166666666666,0.0,0.0,0.0,0.0
8274,2022-11-24,3,1097.0,752,3262.35,3.925812274368231,18553.34,3,43.38333333333333,29.541666666666668,57.833333333333336,0.0,0.0,30.38,0.0,0.0,0.0,0.0
8275,2022-11-24,4,800.0,580,3948.95,5.484652777777778,20316.06,3,43.09166666666667,29.849999999999998,59.25,0.0,0.0,30.389166666666668,0.0,0.0,0.0,0.0
8276,2022-11-24,5,807.0,554,3856.83,6.161070287539936,19141.75,3,42.458333333333336,30.208333333333332,61.5,0.0,0.0,30.3925,0.0,0.0,0.0,0.0
8277,2022-11-24,6,1465.0,998,5684.32,5.253530499075786,28332.92,3,41.68333333333333,31.099999999999998,65.83333333333333,0.0,0.0,30.399999999999995,0.0,0.0,0.0,1.1666666666666667
8278,2022-11-24,7,2101.0,1458,6921.15,4.5444189100459615,35852.78,3,41.50833333333333,32.40833333333333,69.75,0.0,0.0,30.415833333333335,0.0,0.0,0.0,71.58333333333333
8279,2022-11-24,8,2790.0,1906,7517.9,3.8026808295397063,41300.37,3,42.55833333333333,33.25833333333333,69.5,0.0,0.0,30.42,0.0,0.0,0.25,231.58333333333334
8280,2022-11-24,9,3370.0,2366,9211.96,3.7753934426229505,50897.73,3,44.21666666666667,33.90833333333333,66.83333333333333,0.0,0.0,30.42,0.0,0.0,1.0,360.0833333333333
8281,2022-11-24,10,4046.0,2795,9780.91,3.393792505204719,55958.62,3,48.24166666666667,35.449999999999996,61.166666666666664,0.0,0.0,30.412499999999998,0.0,0.0,1.0,435.9166666666667
8282,2022-11-24,11,5071.0,3437,11896.85,3.3259295499021526,71463.63,3,51.38333333333333,36.5,56.75,0.0,0.0,30.39,0.0,0.0,1.5833333333333333,474.1666666666667
8283,2022-11-24,12,6048.0,3991,16080.64,3.771257035647279,93402.08,3,52.65833333333333,35.80833333333333,52.583333333333336,0.0,0.0,30.368333333333336,0.0,0.0,1.0833333333333333,451.4166666666667
8284,2022-11-24,13,6350.0,4180,17780.11,3.9634663397235848,99266.43000000001,3,53.43333333333334,36.199999999999996,51.833333333333336,0.0,0.0,30.34583333333333,0.0,0.0,1.0,372.3333333333333
8285,2022-11-24,14,6699.0,4387,17838.14,3.7977730466255055,102261.19,3,53.583333333333336,36.958333333333336,53.333333333333336,0.0,0.0,30.3275,0.0,0.0,0.5,247.58333333333334
8286,2022-11-24,15,7154.0,4624,18522.43,3.7639565129038814,105723.17,3,52.666666666666664,38.391666666666666,58.166666666666664,0.0,0.0,30.313333333333333,0.0,0.0,0.0,106.16666666666667
8287,2022-11-24,16,6761.0,4405,186648.75,40.443932827735644,93820.63,3,50.74166666666667,39.49166666666667,65.41666666666667,0.0,0.0,30.2925,0.0,0.0,0.0,7.333333333333333
8288,2022-11-24,17,5969.0,3860,13407.32,3.311266979501111,79563.45,3,49.6,40.90833333333334,71.83333333333333,0.0,0.0,30.28333333333333,0.0,0.0,0.0,0.0
8289,2022-11-24,18,5642.0,3638,12026.59,3.1732427440633244,72312.04,3,49.59166666666667,40.983333333333334,72.08333333333333,0.0,0.0,30.27333333333333,0.0,0.0,0.0,0.0
8290,2022-11-24,19,6094.0,3916,14226.39,3.4673141603704605,79361.04,3,49.79999999999999,40.50833333333333,70.16666666666667,0.0,0.0,30.26,0.0,0.0,0.0,0.0
8291,2022-11-24,20,5793.0,3813,13519.77,3.3723547019206785,77059.95,3,49.63333333333333,39.93333333333333,69.0,0.0,0.0,30.248333333333335,0.0,0.0,0.0,0.0
8292,2022-11-24,21,5703.0,3704,12518.56,3.178106118304138,75086.74,3,49.40833333333333,39.84166666666667,69.58333333333333,0.0,0.0,30.2375,0.0,0.0,0.0,0.0
8293,2022-11-24,22,4635.0,3138,11110.2,3.3214349775784755,64455.41,3,49.275,39.78333333333333,69.66666666666667,0.0,0.0,30.213333333333335,0.0,0.0,0.0,0.0
8294,2022-11-24,23,3143.0,2188,8613.93,3.6639430029774567,47912.63,3,48.9,39.43333333333333,69.66666666666667,0.0,0.0,30.1825,0.0,0.0,0.0,0.0
8295,2022-11-25,0,1760.0,1192,4392.75,3.453419811320755,24581.29,4,48.70000000000001,39.5,70.33333333333333,0.0,0.0,30.162499999999998,0.0,0.0,0.0,0.0
8296,2022-11-25,1,995.0,708,2503.87,3.2989064558629773,13962.8,4,48.69166666666667,39.858333333333334,71.41666666666667,0.0,0.0,30.147499999999997,0.0,0.0,0.0,0.0
8297,2022-11-25,2,612.0,425,1511.73,3.4435763097949885,8485.2,4,48.70000000000001,40.36666666666667,72.75,0.0,0.0,30.122500000000002,0.0,0.0,0.0,0.0
8298,2022-11-25,3,354.0,263,1134.91,3.996161971830986,6284.86,4,48.791666666666664,40.791666666666664,73.75,0.0,0.0,30.090833333333336,0.0,0.0,0.0,0.0
8299,2022-11-25,4,329.0,227,1214.89,4.97905737704918,6634.65,4,49.46666666666667,41.175000000000004,73.0,0.0,0.0,30.06,0.0,0.0,0.0,0.0
8300,2022-11-25,5,473.0,346,208997.00000000003,560.3136729222521,12069.73,4,49.55833333333334,41.75,74.33333333333333,0.0,0.0,30.028333333333332,0.0,0.0,0.0,0.0
8301,2022-11-25,6,1084.0,789,4490.42,5.410144578313253,22042.579999999998,4,49.80833333333334,43.025,77.33333333333333,0.0,0.0,30.010833333333334,0.0,0.0,0.0,0.0
8302,2022-11-25,7,1729.0,1278,142616.37,106.2715126676602,30229.29,4,49.81666666666666,44.61666666666667,82.33333333333333,0.0,0.0,29.982499999999998,0.0,0.0,0.0,9.0
8303,2022-11-25,8,2684.0,1954,7714.07,3.8131833910034603,42688.7,4,50.0,45.4,84.25,0.0,0.0,29.95,0.0,0.0,0.0,28.75
8304,2022-11-25,9,4441.0,3005,158143.4,51.030461439173926,64246.23,4,50.175000000000004,45.84166666666667,85.0,0.0,0.0,29.9025,0.0,0.0,0.0,65.33333333333333
8305,2022-11-25,10,5980.0,3961,13157.09,3.2192537313432834,77043.11,4,49.93333333333334,45.60833333333333,85.0,0.0,0.0,29.877499999999998,0.0,0.0,0.0,49.833333333333336
8306,2022-11-25,11,6901.0,4583,14064.09,2.963981032665964,87360.69,4,49.59166666666667,44.958333333333336,83.83333333333333,0.0,0.0,29.846666666666668,0.006666666666666667,0.006666666666666667,0.0,35.333333333333336
8307,2022-11-25,12,7973.0,5236,17791.7,3.3045505200594354,105019.15,4,49.75,44.53333333333333,82.16666666666667,0.0,0.0,29.8075,0.004166666666666667,0.01,0.3333333333333333,124.16666666666667
8308,2022-11-25,13,8821.0,5776,20426.87,3.4244543168482813,120405.75,4,51.925000000000004,44.666666666666664,76.25,0.0,0.0,29.778333333333336,0.0,0.01,1.0,332.6666666666667
8309,2022-11-25,14,8586.0,5619,20637.17,3.5828420138888886,121113.96,4,54.34166666666667,44.0,68.08333333333333,0.0,0.0,29.762500000000003,0.0,0.01,0.5,296.0
8310,2022-11-25,15,9609.0,6204,31805.59,5.009543235155142,131863.79,4,55.199999999999996,42.18333333333333,61.333333333333336,0.0,0.0,29.763333333333335,0.0,0.01,0.0,80.58333333333333
